videoname,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,SC_0,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,SC_7,SC_8,SC_9,TC_0,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC2_0,TC2_1,TC2_2,TC2_3,TC2_4,TC2_5,TC2_6,TC2_7,TC2_8,TC2_9
[RA][test0289_config][QP44]_VCA_1080,0.5215687,0.54810303,0.5215664,0.5480998,0.52120584,0.54782015,0.5213176,0.5478574,0.52131957,0.54791355,115.17651,76.44743,115.166245,76.4398,115.14037,77.20546,115.27974,77.39149,115.18397,77.38962,0.0,44.03641,44.02635,44.033997,43.973442,43.70192,43.81535,43.68727,43.598083,43.590645,0.0,0.0,0.023691395,0.011851837,0.5876715,4.4112625,0.5453724,0.6011356,0.39705026,0.19482446
[RA][test0289_config][QP44]_SITI_1080,130.92732,108.989914,130.91458,108.998344,130.86742,110.50591,131.05956,110.74242,130.96358,110.7365,0.0,83.56534,83.55914,83.55873,83.56478,83.62873,83.61534,83.61546,83.61538,83.628876,0.0,0.0,2.9017494,0.36362398,15.074841,38.032207,15.069505,9.07968,10.070063,5.567569
[RA][test0335_config][QP44]_EVCA_1080,0.47901705,0.5326457,0.4787873,0.533896,0.47894174,0.53258795,0.4787964,0.53288746,0.47909248,0.5341991,84.444534,48.131176,84.29176,48.425346,84.13315,47.72045,84.07989,48.550854,84.19679,48.145077,0.0,72.62415,72.579346,72.37352,72.29656,72.38527,72.28338,72.36246,72.47576,72.696884,0.0,0.0,49.32958,20.971792,45.861824,19.397621,42.917248,20.38193,49.7043,22.393738
[RA][test0335_config][QP44]_VCA_1080,0.47901705,0.5326457,0.4787873,0.533896,0.47894174,0.53258795,0.4787964,0.53288746,0.47909248,0.5341991,84.444534,48.131176,84.29176,48.425346,84.13315,47.72045,84.07989,48.550854,84.19679,48.145077,0.0,49.96256,49.958252,49.553383,49.56783,50.10447,50.085003,49.724056,50.01182,50.493294,0.0,0.0,1.8912601,1.8507037,1.8460344,1.8689319,1.2274582,2.123918,2.351361,2.303776
[RA][test0335_config][QP44]_SITI_1080,99.17497,67.90265,99.14057,68.32193,98.873924,67.17891,98.84303,68.48811,99.12983,67.87289,0.0,54.556507,54.560196,54.626236,54.550518,54.553394,54.476364,54.666054,54.674255,54.819195,0.0,0.0,36.963257,22.956707,35.232155,20.926981,31.571754,23.265202,37.971268,24.63249
[RA][test0303_config][QP48]_EVCA_1080,0.41561466,0.40775177,0.41522312,0.40737072,0.4155835,0.4063671,0.41403505,0.40693745,0.40117735,0.4301521,44.79338,40.326775,43.841743,39.59276,43.680523,39.10081,42.96327,37.65589,61.614376,53.241055,0.0,58.433777,57.617252,57.11952,56.807613,56.647556,56.433533,55.88685,73.26999,73.82724,0.0,0.0,27.652267,22.723034,25.759136,20.816319,26.495123,20.62154,47.390823,43.39558
[RA][test0303_config][QP48]_VCA_1080,0.41561466,0.40775177,0.41522312,0.40737072,0.4155835,0.4063671,0.41403505,0.40693745,0.40117735,0.4301521,44.79338,40.326775,43.841743,39.59276,43.680523,39.10081,42.96327,37.65589,61.614376,53.241055,0.0,44.766533,44.298805,43.931004,43.137585,43.11874,43.452614,43.667618,61.18709,51.8837,0.0,0.0,6.7090225,4.3939824,4.5452733,3.3649156,6.417585,4.376523,25.499645,25.223654
[RA][test0303_config][QP48]_SITI_1080,61.032608,73.74036,60.25363,73.33175,59.566628,72.11297,60.027584,71.90445,84.95421,96.36729,0.0,68.9335,68.97977,68.75264,68.76783,68.71115,68.90303,68.88858,73.123055,72.70795,0.0,0.0,36.304867,33.58577,36.416733,29.52948,36.437157,29.197464,49.899635,65.751816
[RA][test0295_config][QP16]_EVCA_1080,0.54014707,0.4435458,0.538699,0.44495156,0.53895706,0.4452459,0.538382,0.44597948,0.5392312,0.44538087,74.87447,33.33047,74.430336,33.17944,74.584236,33.363415,74.60917,33.36365,74.6423,33.49751,0.0,66.18631,65.937225,65.95924,65.98096,65.99135,66.06226,66.01009,65.99566,66.008316,0.0,0.0,29.760216,9.704598,30.257452,9.777322,29.119154,9.687407,31.184935,10.108058
[RA][test0295_config][QP16]_VCA_1080,0.54014707,0.4435458,0.538699,0.44495156,0.53895706,0.4452459,0.538382,0.44597948,0.5392312,0.44538087,74.87447,33.33047,74.430336,33.17944,74.584236,33.363415,74.60917,33.36365,74.6423,33.49751,0.0,51.95482,51.705276,51.7203,51.656437,51.62359,51.707912,51.656693,51.754864,51.76042,0.0,0.0,1.7418963,0.7069956,1.6914333,0.67120385,1.4334457,0.6989622,1.8437667,0.7564482
[RA][test0295_config][QP16]_SITI_1080,81.373856,48.873634,80.35418,48.50965,80.45849,48.832893,80.40009,48.8209,80.672066,48.85967,0.0,78.183655,78.094315,78.132324,78.12601,78.10775,78.05229,78.065025,78.02392,77.97647,0.0,0.0,22.059864,10.400522,22.382812,10.526794,21.299612,10.626544,23.166807,10.692585
[RA][test0331_config][QP44]_EVCA_1080,0.5216133,0.46586427,0.5213722,0.46548897,0.5217962,0.46500129,0.5210322,0.46413502,0.5207978,0.46524903,96.98491,59.4384,96.77275,59.72603,96.37876,59.78879,96.80307,59.83805,96.32466,59.631214,0.0,84.82276,84.7674,84.68558,84.522285,84.428474,84.820656,84.89038,84.307846,84.27996,0.0,0.0,53.426495,31.095722,45.9895,28.49951,53.73865,30.461864,50.76391,29.538155
[RA][test0331_config][QP44]_VCA_1080,0.5216133,0.46586427,0.5213722,0.46548897,0.5217962,0.46500129,0.5210322,0.46413502,0.5207978,0.46524903,96.98491,59.4384,96.77275,59.72603,96.37876,59.78879,96.80307,59.83805,96.32466,59.631214,0.0,46.30415,46.276604,45.936726,45.850872,45.72261,46.102978,46.111732,45.46662,45.530277,0.0,0.0,2.7740858,3.4847379,2.0960827,2.8584628,2.4697294,3.3694937,2.5309715,3.213097
[RA][test0331_config][QP44]_SITI_1080,114.23901,90.82069,114.284485,91.35845,113.82461,91.07191,114.62416,91.69873,113.73229,90.93652,0.0,81.10813,81.146576,81.17921,81.185524,81.06244,81.16716,81.03817,81.03594,81.02774,0.0,0.0,43.20646,29.959991,30.54357,27.755243,39.934402,28.7326,34.374836,27.708462
[RA][test0279_config][QP40]_EVCA_1080,0.4198166,0.2635008,0.42151943,0.26530534,0.42136484,0.2668851,0.4205633,0.26837847,0.42125288,0.266817,31.893188,18.670565,32.266148,19.011602,32.254158,19.093952,32.493584,19.392279,32.611675,19.466282,0.0,34.554893,34.721737,34.816875,34.824543,34.88725,35.057297,35.338264,35.472363,35.486996,0.0,0.0,14.017773,6.3588934,13.535037,6.484518,13.86977,7.075761,12.950679,6.3002853
[RA][test0279_config][QP40]_VCA_1080,0.4198166,0.2635008,0.42151943,0.26530534,0.42136484,0.2668851,0.4205633,0.26837847,0.42125288,0.266817,31.893188,18.670565,32.266148,19.011602,32.254158,19.093952,32.493584,19.392279,32.611675,19.466282,0.0,27.549282,27.608574,27.516813,27.378662,27.526613,27.6386,27.654945,27.836847,27.806938,0.0,0.0,2.0183313,0.957848,1.5337983,0.931874,1.6833,1.4599769,1.3721259,1.1293614
[RA][test0279_config][QP40]_SITI_1080,44.047325,48.246437,44.71025,48.38403,44.61271,48.41806,44.985077,49.187366,44.90172,49.662926,0.0,57.407032,57.551266,57.77866,57.754944,58.1859,58.08216,58.47387,58.480156,58.217205,0.0,0.0,19.13185,12.344194,18.572039,13.428225,19.181683,14.063404,17.839853,13.526291
[RA][test0274_config][QP38]_EVCA_1080,0.34080774,0.47757933,0.34083024,0.47781485,0.3406495,0.47737658,0.34063894,0.47778323,0.3405111,0.47765145,61.07543,78.64437,61.02045,78.62816,60.98414,78.42611,61.030445,78.51005,61.035816,78.40566,0.0,103.21654,103.187744,103.218834,103.241234,103.00047,103.0529,103.17632,103.20765,103.08863,0.0,0.0,11.2035475,25.692307,12.64373,27.552395,12.822933,27.082678,18.6909,29.01838
[RA][test0274_config][QP38]_VCA_1080,0.34080774,0.47757933,0.34083024,0.47781485,0.3406495,0.47737658,0.34063894,0.47778323,0.3405111,0.47765145,61.07543,78.64437,61.02045,78.62816,60.98414,78.42611,61.030445,78.51005,61.035816,78.40566,0.0,85.33541,85.26021,85.32546,85.350914,85.06806,85.12349,85.26406,85.27862,85.20817,0.0,0.0,0.28983542,0.6024385,0.3058124,0.6685538,0.2754391,0.62586385,0.53346056,0.7780603
[RA][test0274_config][QP38]_SITI_1080,101.96572,121.51918,101.76816,121.61403,101.6856,120.765915,101.69969,120.97312,101.85987,120.74491,0.0,86.45945,86.45324,86.47158,86.4682,86.4434,86.43835,86.45765,86.43599,86.45046,0.0,0.0,10.909477,18.59091,10.968084,19.333183,11.087957,19.176521,14.07356,19.969599
[RA][test0276_config][QP14]_EVCA_1080,0.5366639,0.50809395,0.5386198,0.5074996,0.5402675,0.5071257,0.5399841,0.506806,0.53763825,0.50671333,93.31181,100.812065,93.56807,100.660866,93.65748,100.76653,93.087746,100.81175,92.63653,101.25456,0.0,116.92983,116.703476,116.746895,116.92302,116.9266,116.493095,116.52063,116.41002,116.431076,0.0,0.0,29.994696,33.72773,32.288338,44.28999,36.265236,39.768326,32.73568,39.565872
[RA][test0276_config][QP14]_VCA_1080,0.5366639,0.50809395,0.5386198,0.5074996,0.5402675,0.5071257,0.5399841,0.506806,0.53763825,0.50671333,93.31181,100.812065,93.56807,100.660866,93.65748,100.76653,93.087746,100.81175,92.63653,101.25456,0.0,73.75819,73.62961,73.65055,73.92998,73.83476,72.974106,72.90823,73.33558,73.16356,0.0,0.0,3.2332122,1.0484062,3.0863166,1.1874146,3.4232764,1.028841,3.166165,1.4135121
[RA][test0276_config][QP14]_SITI_1080,118.94688,147.23082,118.416916,147.1442,118.6469,147.32146,117.798164,147.24712,117.52881,147.61855,0.0,72.36153,72.01414,72.04236,72.25927,72.340675,72.18103,72.28112,72.12407,72.10852,0.0,0.0,27.456497,23.95357,28.235073,28.822412,30.363436,25.54395,28.11375,26.011484
[RA][test0260_config][QP26]_EVCA_1080,0.55569744,0.54287326,0.5550433,0.542076,0.555113,0.54264617,0.55509096,0.5424195,0.5550443,0.54209197,116.38178,92.58379,116.59555,92.4001,116.617714,92.6233,116.54832,92.42286,116.510826,92.399895,0.0,97.9069,97.97993,98.04665,98.07171,98.07731,98.05541,97.97752,97.90355,97.9432,0.0,0.0,53.20709,34.61213,52.43743,32.13182,53.1273,35.38003,52.472404,33.825504
[RA][test0260_config][QP26]_VCA_1080,0.55569744,0.54287326,0.5550433,0.542076,0.555113,0.54264617,0.55509096,0.5424195,0.5550443,0.54209197,116.38178,92.58379,116.59555,92.4001,116.617714,92.6233,116.54832,92.42286,116.510826,92.399895,0.0,35.12134,35.234592,35.344536,35.29034,35.087795,35.04202,35.11774,35.185486,35.11005,0.0,0.0,1.0646254,1.0991548,0.9408587,0.8937365,0.9642291,0.90021706,0.9352479,0.9603183
[RA][test0260_config][QP26]_SITI_1080,130.5522,127.25275,130.87787,127.15764,130.98433,127.39083,130.67555,126.87921,130.71179,127.125305,0.0,86.0942,86.13381,86.11923,86.17188,86.22515,86.22033,86.2228,86.22817,86.18951,0.0,0.0,28.706842,21.832415,28.23425,19.076765,28.766344,22.184336,28.281303,20.34068
[RA][test0284_config][QP32]_EVCA_1080,0.455275,0.63090307,0.45555526,0.63136494,0.45593053,0.6317817,0.45597336,0.6321654,0.45584843,0.63227725,106.68762,83.67015,106.76248,83.34903,107.00211,83.405304,107.56078,83.49646,107.469826,83.54587,0.0,99.99777,99.980835,100.147995,100.30022,100.26291,100.22847,100.32458,100.23819,100.27483,0.0,0.0,66.292076,46.77939,65.90228,47.21033,66.294014,46.638462,67.702415,47.055115
[RA][test0284_config][QP32]_VCA_1080,0.455275,0.63090307,0.45555526,0.63136494,0.45593053,0.6317817,0.45597336,0.6321654,0.45584843,0.63227725,106.68762,83.67015,106.76248,83.34903,107.00211,83.405304,107.56078,83.49646,107.469826,83.54587,0.0,48.561054,48.41665,48.72378,48.505257,48.745308,48.61359,48.79397,48.708,48.79,0.0,0.0,2.5994406,2.1863298,2.6553938,2.2008986,2.532852,1.9364551,2.7026343,2.2975554
[RA][test0284_config][QP32]_SITI_1080,128.68834,118.68065,128.56493,118.49486,128.77376,118.44409,128.92046,118.31762,128.77718,118.55431,0.0,82.151,81.96074,82.05851,81.90177,81.99924,81.82742,81.93846,81.72442,81.75126,0.0,0.0,57.168972,43.015892,57.044075,43.032574,56.14678,42.168648,56.243805,42.926563
[RA][test0266_config][QP32]_EVCA_1080,0.5109165,0.41279513,0.5112398,0.41445985,0.5116949,0.41487825,0.5124073,0.41569856,0.51253575,0.4166685,90.26108,76.98551,90.1148,76.26546,90.37697,76.19388,90.36198,76.74388,90.62928,76.51634,0.0,86.8148,86.665,86.540634,86.56054,86.733894,86.63517,86.85533,86.9853,86.79592,0.0,0.0,57.98415,48.383144,57.77985,47.26814,57.574593,47.807095,57.79158,47.65107
[RA][test0266_config][QP32]_VCA_1080,0.5109165,0.41279513,0.5112398,0.41445985,0.5116949,0.41487825,0.5124073,0.41569856,0.51253575,0.4166685,90.26108,76.98551,90.1148,76.26546,90.37697,76.19388,90.36198,76.74388,90.62928,76.51634,0.0,43.99522,43.982162,44.598103,44.748844,45.02516,45.217075,45.507458,45.621525,45.508667,0.0,0.0,3.5007634,4.509575,3.2311158,3.8102424,3.0870078,3.9805999,3.073391,3.8532696
[RA][test0266_config][QP32]_SITI_1080,111.58949,110.94887,111.583755,110.31232,111.971855,110.10141,111.94259,110.7546,112.1311,110.25028,0.0,73.57538,73.44415,73.495895,73.477104,73.55583,73.453835,73.45092,73.4285,73.63424,0.0,0.0,46.532227,44.95858,46.55347,44.173985,46.287453,44.199738,46.342964,43.859978
[RA][test0253_config][QP48]_EVCA_1080,0.5122818,0.39454156,0.51231617,0.39434674,0.5123364,0.39402768,0.51236695,0.39411783,0.5122895,0.39415473,101.07351,45.369728,101.01329,45.32571,100.80612,45.187378,100.904076,45.15191,100.81126,45.420128,0.0,86.917244,86.88538,86.86144,86.63555,86.62285,86.76606,86.83288,86.720215,86.67044,0.0,0.0,60.632317,15.463613,41.827053,9.897067,41.52114,10.195611,58.71938,15.159207
[RA][test0253_config][QP48]_VCA_1080,0.5122818,0.39454156,0.51231617,0.39434674,0.5123364,0.39402768,0.51236695,0.39411783,0.5122895,0.39415473,101.07351,45.369728,101.01329,45.32571,100.80612,45.187378,100.904076,45.15191,100.81126,45.420128,0.0,58.500103,58.38323,58.396675,58.124607,58.273293,58.457523,58.45628,58.471718,58.37406,0.0,0.0,1.9030094,1.108647,1.1099141,0.7524789,1.0897723,0.86724776,2.174052,1.2870848
[RA][test0253_config][QP48]_SITI_1080,120.9493,75.49372,120.85917,75.41995,120.45642,74.95392,120.60108,75.16159,120.92596,75.10676,0.0,75.970146,75.91515,75.92554,75.944954,75.95475,75.90265,75.89686,75.996994,76.02913,0.0,0.0,41.46965,14.770056,24.503618,11.420486,24.320265,11.437602,38.394638,14.602549
[RA][test0265_config][QP22]_EVCA_1080,0.47387508,0.5435609,0.4742084,0.540225,0.47389695,0.5399019,0.4740074,0.54001313,0.4741158,0.54265857,31.262583,26.978117,31.280249,26.723108,31.316032,27.252214,31.355537,27.40789,31.509993,26.793184,0.0,38.66689,38.692196,38.467968,38.45605,38.910816,38.933918,39.04474,39.243713,38.686337,0.0,0.0,4.911507,5.9488444,5.9901614,5.9041753,1.641362,2.0044007,7.1432095,7.6882744
[RA][test0265_config][QP22]_VCA_1080,0.47387508,0.5435609,0.4742084,0.540225,0.47389695,0.5399019,0.4740074,0.54001313,0.4741158,0.54265857,31.262583,26.978117,31.280249,26.723108,31.316032,27.252214,31.355537,27.40789,31.509993,26.793184,0.0,33.182354,33.2035,32.885933,32.873947,33.346092,33.366688,33.39191,33.576096,33.04905,0.0,0.0,0.3023045,0.65919745,0.47900215,0.5952601,0.11831205,0.16717368,0.5697423,0.9739119
[RA][test0265_config][QP22]_SITI_1080,37.819294,68.17152,37.759842,67.970184,37.76793,69.43168,37.77505,69.83111,37.914417,67.35854,0.0,76.972084,76.933685,76.74761,76.716034,76.72374,76.72324,76.70888,76.781876,76.91396,0.0,0.0,5.7558947,12.85646,7.5409985,8.824914,2.5508084,3.4267795,8.338577,12.478459
[RA][test0263_config][QP10]_EVCA_1080,0.5057656,0.4608057,0.50777847,0.46101406,0.50766855,0.46097672,0.5080348,0.460519,0.5079563,0.4603181,89.91811,95.385666,89.850426,95.0383,90.011,94.99894,90.04955,95.06117,90.18905,95.25556,0.0,92.55952,92.379616,92.16078,92.27425,92.35489,92.159386,92.102974,92.220085,92.299614,0.0,0.0,48.733456,51.967533,48.3743,50.834576,48.802387,50.045242,46.158653,48.863262
[RA][test0263_config][QP10]_VCA_1080,0.5057656,0.4608057,0.50777847,0.46101406,0.50766855,0.46097672,0.5080348,0.460519,0.5079563,0.4603181,89.91811,95.385666,89.850426,95.0383,90.011,94.99894,90.04955,95.06117,90.18905,95.25556,0.0,35.97077,35.856857,35.709324,35.737537,35.642082,35.52779,35.41932,35.472248,35.35492,0.0,0.0,1.6362851,1.9156137,1.3225579,1.6772475,1.4100705,1.4405928,1.3134468,1.4100541
[RA][test0263_config][QP10]_SITI_1080,112.14293,137.15819,112.03048,136.5376,112.39628,136.70682,112.322845,136.75896,112.40989,137.1245,0.0,79.60248,79.478905,79.4203,79.44574,79.40682,79.37421,79.3481,79.36419,79.39557,0.0,0.0,37.507206,36.192158,36.61237,35.19718,37.095497,34.939777,36.87913,34.411167
[RA][test0277_config][QP16]_EVCA_1080,0.5238869,0.58972806,0.5229852,0.5916298,0.5228072,0.5923464,0.5239597,0.5932499,0.52559304,0.5934748,125.702675,93.605064,125.646774,92.54539,125.703224,92.36568,126.15585,92.09805,126.12051,92.28837,0.0,103.20482,103.379875,103.5536,103.61267,103.31563,103.660324,103.756065,103.72826,103.70939,0.0,0.0,88.49546,61.93814,88.9053,61.217743,89.1752,61.286926,89.02115,61.139862
[RA][test0277_config][QP16]_VCA_1080,0.5238869,0.58972806,0.5229852,0.5916298,0.5228072,0.5923464,0.5239597,0.5932499,0.52559304,0.5934748,125.702675,93.605064,125.646774,92.54539,125.703224,92.36568,126.15585,92.09805,126.12051,92.28837,0.0,40.545208,40.51813,41.447994,41.81456,41.846455,42.156746,42.83235,43.00795,42.947693,0.0,0.0,4.033833,5.104367,4.4053097,4.9746265,3.9818318,5.7066293,3.8566582,5.662771
[RA][test0277_config][QP16]_SITI_1080,135.78696,120.9431,135.79605,119.73489,135.97278,119.32474,136.5594,119.24912,136.43933,119.43886,0.0,77.37657,77.39722,77.33807,77.10116,76.97818,76.99819,77.099174,77.016045,77.05777,0.0,0.0,63.729156,56.9222,63.96048,56.616512,64.006035,56.416264,64.06409,56.51306
[RA][test0344_config][QP42]_EVCA_1080,0.5810865,0.5359508,0.58113605,0.53596723,0.58087903,0.5360354,0.58087444,0.5360491,0.58097535,0.53614837,81.97264,66.147995,81.96449,66.19118,81.80618,66.187904,81.80706,66.195625,81.94219,65.786446,0.0,79.11654,79.10922,79.095665,78.93052,78.90687,78.91543,78.91806,78.9397,78.88715,0.0,0.0,2.5839589,2.8834798,41.736015,25.784296,0.8680693,0.4034258,42.514107,29.220026
[RA][test0344_config][QP42]_VCA_1080,0.5810865,0.5359508,0.58113605,0.53596723,0.58087903,0.5360354,0.58087444,0.5360491,0.58097535,0.53614837,81.97264,66.147995,81.96449,66.19118,81.80618,66.187904,81.80706,66.195625,81.94219,65.786446,0.0,41.890186,41.882236,41.81853,41.617546,41.548386,41.549427,41.546852,41.64888,41.81155,0.0,0.0,0.038842786,0.0939353,1.3261241,0.8169427,0.018909797,0.016722215,1.6105363,1.2450541
[RA][test0344_config][QP42]_SITI_1080,101.667175,103.0397,101.63208,103.05961,101.42736,102.99746,101.43539,102.99624,101.53538,102.54836,0.0,74.09293,74.09299,74.0973,74.06221,74.046646,74.044174,74.04514,74.08276,74.06448,0.0,0.0,4.7652755,4.6231046,31.48857,19.108576,3.3416274,1.4133087,32.054806,21.474186
[RA][test0260_config][QP28]_EVCA_1080,0.5551226,0.54472667,0.55479443,0.5440101,0.55462706,0.5441051,0.55476695,0.5441944,0.5549813,0.54398984,116.30667,91.89847,116.542336,91.85031,116.56386,91.90073,116.51341,91.84004,116.48853,91.865685,0.0,97.83433,97.94516,98.01612,98.03828,98.03233,98.01564,98.00472,97.94373,97.90128,0.0,0.0,53.237717,33.347588,52.323177,31.935059,53.146812,35.633286,52.375614,33.896595
[RA][test0260_config][QP28]_VCA_1080,0.5551226,0.54472667,0.55479443,0.5440101,0.55462706,0.5441051,0.55476695,0.5441944,0.5549813,0.54398984,116.30667,91.89847,116.542336,91.85031,116.56386,91.90073,116.51341,91.84004,116.48853,91.865685,0.0,35.496155,35.605953,35.528366,35.532127,35.399883,35.393566,35.421192,35.415092,35.377502,0.0,0.0,1.0021303,1.1367621,0.91331273,0.9064525,0.963898,0.9009778,1.0008757,0.95949656
[RA][test0260_config][QP28]_SITI_1080,130.60272,126.26574,130.83452,126.20601,130.96378,126.30459,130.73814,126.15521,130.69801,126.360855,0.0,86.23254,86.27024,86.23707,86.29018,86.33213,86.3074,86.29921,86.321045,86.29197,0.0,0.0,28.861282,21.61271,28.101227,19.097784,28.780767,22.118454,28.190298,20.372044
[RA][test0264_config][QP44]_EVCA_1080,0.5770558,0.47343108,0.5767745,0.47260246,0.5773335,0.47213605,0.5787036,0.47265038,0.57861614,0.47289544,89.081955,76.83126,88.875946,76.72744,88.367065,76.26916,88.65611,76.36533,88.32939,76.056046,0.0,90.494385,90.20504,90.25357,89.96042,89.58641,89.800606,90.09725,89.8619,89.56313,0.0,0.0,57.58099,44.44546,57.076504,44.14274,56.96107,43.996513,56.91178,44.5484
[RA][test0264_config][QP44]_VCA_1080,0.5770558,0.47343108,0.5767745,0.47260246,0.5773335,0.47213605,0.5787036,0.47265038,0.57861614,0.47289544,89.081955,76.83126,88.875946,76.72744,88.367065,76.26916,88.65611,76.36533,88.32939,76.056046,0.0,46.70146,46.223736,46.35187,46.213814,45.853054,46.112175,46.53194,46.27187,45.984673,0.0,0.0,4.4387474,4.6742897,4.425897,4.510414,4.5072803,4.6213865,4.1427917,4.7651467
[RA][test0264_config][QP44]_SITI_1080,113.034836,113.61465,113.08264,113.42075,112.19006,112.13342,112.83631,113.16096,112.023766,111.42451,0.0,82.531845,82.46735,82.43538,82.50116,82.43628,82.577415,82.49354,82.73303,82.64461,0.0,0.0,50.520798,46.1706,49.91169,45.622906,49.782215,45.725216,49.647133,45.47676
[RA][test0322_config][QP12]_EVCA_1080,0.5309659,0.4503581,0.53120303,0.4507055,0.5323342,0.44993526,0.5319072,0.45042896,0.52998346,0.4496637,114.90249,74.197624,114.87149,73.95018,114.67806,73.93369,114.140236,73.91233,114.22752,74.13854,0.0,95.864296,95.93217,96.07298,95.82084,95.69671,95.29194,95.3578,95.47705,95.4508,0.0,0.0,74.10794,38.02771,73.04672,36.446693,74.10255,37.112206,73.01381,36.7403
[RA][test0322_config][QP12]_VCA_1080,0.5309659,0.4503581,0.53120303,0.4507055,0.5323342,0.44993526,0.5319072,0.45042896,0.52998346,0.4496637,114.90249,74.197624,114.87149,73.95018,114.67806,73.93369,114.140236,73.91233,114.22752,74.13854,0.0,48.817883,48.712654,48.802734,48.52299,48.481205,48.07772,47.99849,48.088886,47.684593,0.0,0.0,2.0105634,2.6937726,1.9179775,2.341433,1.9237833,2.3759494,1.7016985,2.2347274
[RA][test0322_config][QP12]_SITI_1080,128.61125,116.32019,128.57797,116.04135,128.65106,116.40361,128.12218,116.50945,128.30429,117.017456,0.0,62.15214,62.17672,62.111763,62.05392,61.97459,61.748222,61.774406,61.724915,61.746845,0.0,0.0,45.560963,27.320875,44.712955,26.170992,45.842907,26.19165,44.510212,26.301823
[RA][test0305_config][QP26]_EVCA_1080,0.5801168,0.41680446,0.58013743,0.41698715,0.5801451,0.41688174,0.580224,0.4166841,0.5802431,0.4168075,89.995,84.01567,89.99951,84.02044,90.11828,84.22449,90.24669,84.72962,90.25296,84.46939,0.0,94.71168,94.718636,94.63049,94.69567,94.83688,94.90752,95.277176,95.27973,95.13243,0.0,0.0,0.90266037,29.174978,4.084004,28.956469,4.370817,29.01852,0.44110093,31.339293
[RA][test0305_config][QP26]_VCA_1080,0.5801168,0.41680446,0.58013743,0.41698715,0.5801451,0.41688174,0.580224,0.4166841,0.5802431,0.4168075,89.995,84.01567,89.99951,84.02044,90.11828,84.22449,90.24669,84.72962,90.25296,84.46939,0.0,50.808292,50.8162,50.769264,50.827732,51.00517,51.06039,51.27838,51.27812,51.11919,0.0,0.0,0.032709766,0.8441869,0.13991319,0.8458186,0.16454907,0.8985105,0.014658475,1.0095977
[RA][test0305_config][QP26]_SITI_1080,99.36054,126.98163,99.37444,126.836426,99.562096,127.11558,99.77248,127.752396,99.76918,127.49029,0.0,86.98719,86.9902,86.95093,86.950325,86.903824,86.9076,86.87981,86.87976,86.902084,0.0,0.0,1.6567938,19.725588,3.0529451,19.00703,3.3076947,19.007803,1.12376,20.657038
[RA][test0253_config][QP20]_EVCA_1080,0.5181261,0.37000814,0.51847947,0.3700394,0.5187329,0.37041005,0.51910865,0.3705379,0.51956373,0.37107646,112.01795,65.93589,111.81695,63.73576,111.80577,63.759087,111.988396,63.546516,111.925285,63.26048,0.0,94.136246,93.9685,93.78074,93.72165,93.71581,93.92062,93.84331,93.74656,93.71213,0.0,0.0,73.45123,29.017347,60.642906,17.597267,61.59148,21.453173,73.21548,28.552896
[RA][test0253_config][QP20]_VCA_1080,0.5181261,0.37000814,0.51847947,0.3700394,0.5187329,0.37041005,0.51910865,0.3705379,0.51956373,0.37107646,112.01795,65.93589,111.81695,63.73576,111.80577,63.759087,111.988396,63.546516,111.925285,63.26048,0.0,53.455624,53.31966,54.783745,54.671604,54.78865,55.004673,55.197933,55.100887,55.297424,0.0,0.0,2.0021703,3.078957,1.3941959,1.229533,1.4931439,1.3954474,1.9600974,2.1704757
[RA][test0253_config][QP20]_SITI_1080,130.54758,100.3123,130.37425,96.938194,130.3945,96.89265,130.57384,96.56472,130.37097,96.23292,0.0,76.07691,76.06828,75.83676,75.8898,75.91545,75.98227,75.92515,75.904495,75.97136,0.0,0.0,48.343575,20.531818,34.37655,12.848528,35.632183,15.187862,47.587936,20.161955
[RA][test0320_config][QP20]_EVCA_1080,0.47081783,0.6481116,0.47090545,0.6482629,0.4708988,0.6482471,0.47066873,0.6482767,0.470674,0.64816856,52.83895,28.525578,52.851955,28.560608,52.85154,28.561537,53.059708,28.454546,53.00836,28.43098,0.0,48.40578,48.440205,48.473133,48.473106,48.474907,48.57027,48.437096,48.386005,48.384617,0.0,0.0,4.6192,0.9537089,0.02574466,0.14159954,12.688808,5.4739776,1.5753016,0.44067273
[RA][test0320_config][QP20]_VCA_1080,0.47081783,0.6481116,0.47090545,0.6482629,0.4708988,0.6482471,0.47066873,0.6482767,0.470674,0.64816856,52.83895,28.525578,52.851955,28.560608,52.85154,28.561537,53.059708,28.454546,53.00836,28.43098,0.0,34.14082,34.15682,34.18635,34.18594,34.188744,34.321404,34.16399,34.11021,34.125828,0.0,0.0,0.3060205,0.083270244,0.0010144456,0.0034662292,1.4772226,1.1731519,0.09603132,0.031234011
[RA][test0320_config][QP20]_SITI_1080,53.034016,41.17983,53.029793,41.350807,53.02632,41.347645,53.58276,41.1554,53.392635,41.118694,0.0,76.43448,76.42241,76.42979,76.429855,76.429886,76.33757,76.33688,76.33108,76.321594,0.0,0.0,5.0680346,2.0949914,0.19096817,0.657221,14.306552,9.430296,3.053755,0.8087752
