videoname,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,SC_0,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,SC_7,SC_8,SC_9,TC_0,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC2_0,TC2_1,TC2_2,TC2_3,TC2_4,TC2_5,TC2_6,TC2_7,TC2_8,TC2_9
[RA][test0364_config][QP36]_SITI_360,145.45934,150.92456,145.64328,151.99269,146.09076,152.07735,145.84827,154.7267,146.49524,152.93394,0.0,82.89483,82.93526,83.19816,82.933655,82.96541,83.04302,82.90195,82.925026,82.96648,0.0,0.0,45.665638,28.046858,47.74487,27.604021,47.512047,28.62551,48.643623,28.276749
[RA][test0351_config][QP50]_EVCA_360,3.2482438,1.8310755,3.2482438,1.8310755,3.2482438,1.8310755,3.2482438,1.8310755,3.2482438,1.8310755,8.803305,8.075512,8.803305,8.075512,8.803305,8.075512,8.803305,8.075512,8.803305,8.075512,0.0,7.5265713,7.5265713,7.5265713,7.5265713,7.5265713,7.5265713,7.5265713,7.5265713,7.5265713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[RA][test0351_config][QP50]_VCA_360,3.2482438,1.8310755,3.2482438,1.8310755,3.2482438,1.8310755,3.2482438,1.8310755,3.2482438,1.8310755,8.803305,8.075512,8.803305,8.075512,8.803305,8.075512,8.803305,8.075512,8.803305,8.075512,0.0,5.831814,5.831814,5.831814,5.831814,5.831814,5.831814,5.831814,5.831814,5.831814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[RA][test0351_config][QP50]_SITI_360,20.32871,27.072792,20.32871,27.072792,20.32871,27.072792,20.32871,27.072792,20.32871,27.072792,0.0,35.522434,35.522434,35.522434,35.522434,35.522434,35.522434,35.522434,35.522434,35.522434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[RA][test0406_config][QP36]_EVCA_360,4.2424293,5.8271794,4.2416687,5.8353286,4.22987,5.8469543,4.2246885,5.870981,4.228726,5.8702855,129.64558,92.59975,129.3175,92.90228,128.82741,92.348015,129.09256,93.62334,127.869415,92.29946,0.0,106.85919,106.65045,106.62719,106.181526,106.22959,106.403046,106.76998,106.08381,106.12573,0.0,0.0,81.6743,50.356037,82.44332,50.224632,82.50447,50.549934,82.28546,51.270813
[RA][test0406_config][QP36]_VCA_360,4.2424293,5.8271794,4.2416687,5.8353286,4.22987,5.8469543,4.2246885,5.870981,4.228726,5.8702855,129.64558,92.59975,129.3175,92.90228,128.82741,92.348015,129.09256,93.62334,127.869415,92.29946,0.0,41.89825,42.208427,42.00424,41.91486,41.646465,41.531963,40.25481,39.606728,40.758423,0.0,0.0,2.7679372,2.0413086,2.6435134,2.553191,2.729698,2.0425355,3.3055263,1.9302723
[RA][test0406_config][QP36]_SITI_360,139.96162,126.18045,140.067,126.84382,139.89566,125.879005,140.3252,127.42722,138.97926,125.2478,0.0,75.91514,75.557274,75.65343,75.52348,75.7354,75.61773,75.69868,75.64339,75.53792,0.0,0.0,57.269,42.989445,57.72765,43.206043,57.506287,43.05754,57.47022,43.505978
[RA][test0414_config][QP48]_EVCA_360,4.4908767,5.6205044,4.495283,5.622565,4.495051,5.618717,4.495972,5.6197314,4.494098,5.6175575,111.93688,92.538025,111.776184,92.61945,111.64946,92.49877,111.61057,92.57074,111.61256,92.34256,0.0,96.98336,97.06829,96.936356,97.00771,96.94326,96.886444,96.709404,96.734726,96.86244,0.0,0.0,34.869286,31.247076,28.424463,25.107134,28.517767,24.626474,25.465097,19.848978
[RA][test0414_config][QP48]_VCA_360,4.4908767,5.6205044,4.495283,5.622565,4.495051,5.618717,4.495972,5.6197314,4.494098,5.6175575,111.93688,92.538025,111.776184,92.61945,111.64946,92.49877,111.61057,92.57074,111.61256,92.34256,0.0,38.624653,38.79318,38.643223,38.752995,38.59488,38.741333,38.46637,38.516483,38.89377,0.0,0.0,0.6313629,0.5024337,0.3847572,0.48354265,0.510261,0.64648026,0.35721534,0.7265662
[RA][test0414_config][QP48]_SITI_360,128.01305,121.76886,127.60721,121.7404,127.559204,121.192535,127.4876,121.33737,127.36959,121.30283,0.0,77.966446,77.93048,77.95107,77.9398,77.92994,77.87305,77.78338,77.81699,77.967316,0.0,0.0,20.19744,21.155735,14.56993,15.936722,14.92407,15.706874,13.425974,14.500935
[RA][test0379_config][QP14]_EVCA_360,3.1744146,2.3871145,2.5834816,1.8406045,2.5838733,1.8438466,2.579773,1.8332436,2.5799613,1.831185,51.622368,62.182392,41.74192,49.619892,41.464287,49.62369,41.669933,49.279224,41.811607,49.197334,0.0,63.107227,59.469032,52.327503,52.058937,51.989502,51.80104,51.565952,51.498707,51.284077,0.0,0.0,48.84357,49.03732,19.957346,21.730154,20.29296,21.846823,20.724012,21.57901
[RA][test0379_config][QP14]_VCA_360,3.1744146,2.3871145,2.5834816,1.8406045,2.5838733,1.8438466,2.579773,1.8332436,2.5799613,1.831185,51.622368,62.182392,41.74192,49.619892,41.464287,49.62369,41.669933,49.279224,41.811607,49.197334,0.0,36.44465,36.707966,33.147152,32.814438,32.5708,32.2202,32.050007,31.933748,31.789778,0.0,0.0,35.8885,25.422075,0.8865975,1.0238441,0.8951004,1.0615934,0.9596881,1.1218385
[RA][test0379_config][QP14]_SITI_360,73.03797,116.94011,69.88595,107.899315,69.545815,108.79321,69.85697,107.27011,70.40453,107.43584,0.0,56.399036,51.858624,45.403614,45.453636,45.525894,45.576668,45.37589,45.425106,45.424446,0.0,0.0,41.70604,54.74045,16.120564,17.383495,16.365469,17.62621,16.896849,17.206911
[RA][test0374_config][QP26]_EVCA_360,5.239836,4.8995347,5.3283515,4.853638,5.3932095,4.844549,5.431969,4.8315744,5.4141,4.841365,132.02676,107.552444,130.42513,107.56507,125.67752,106.55859,121.56107,107.33501,117.30085,106.66914,0.0,105.16247,104.222176,103.76154,101.933975,101.96258,99.767624,99.62032,97.45439,97.77461,0.0,0.0,81.5102,62.54739,80.72968,60.76247,77.93476,61.506104,74.34363,60.903564
[RA][test0374_config][QP26]_VCA_360,5.239836,4.8995347,5.3283515,4.853638,5.3932095,4.844549,5.431969,4.8315744,5.4141,4.841365,132.02676,107.552444,130.42513,107.56507,125.67752,106.55859,121.56107,107.33501,117.30085,106.66914,0.0,35.426117,35.01297,33.557262,32.036728,32.307056,31.45926,30.70058,29.935705,30.344568,0.0,0.0,3.820917,3.4297414,5.363169,2.6171224,5.3780656,2.4555783,4.4192457,2.1304722
[RA][test0374_config][QP26]_SITI_360,146.44568,139.15186,145.66684,137.93512,141.67531,137.41881,137.8475,137.04117,133.4307,137.44853,0.0,77.791405,77.25048,77.683556,76.75737,77.12775,75.53465,75.88909,74.34951,74.50892,0.0,0.0,56.53565,45.124416,56.4962,42.15771,55.28921,44.11122,53.876007,44.16852
[RA][test0260_config][QP48]_EVCA_360,5.0859323,5.485653,5.0852776,5.485764,5.0849767,5.48557,5.086992,5.4810705,5.084403,5.484419,124.89073,102.26883,124.86248,102.31459,125.00115,102.344574,125.12008,102.355,124.909775,102.18056,0.0,101.17671,101.32496,101.35476,101.29168,101.256546,101.26265,101.299385,101.31758,101.32781,0.0,0.0,27.524475,19.93671,35.882156,23.699816,36.686825,23.34476,35.01272,25.338562
[RA][test0260_config][QP48]_VCA_360,5.0859323,5.485653,5.0852776,5.485764,5.0849767,5.48557,5.086992,5.4810705,5.084403,5.484419,124.89073,102.26883,124.86248,102.31459,125.00115,102.344574,125.12008,102.355,124.909775,102.18056,0.0,30.511734,30.474543,30.435461,30.48004,30.563286,30.657333,30.576807,30.541756,30.780046,0.0,0.0,0.3267607,0.25643831,0.5333091,0.28076854,0.5289815,0.33412018,0.47182682,0.5097027
[RA][test0260_config][QP48]_SITI_360,135.46446,137.25613,135.56148,137.16223,135.61809,137.02411,135.56752,137.25923,135.26031,137.04521,0.0,85.4362,85.41385,85.404945,85.45011,85.44204,85.461845,85.43491,85.45886,85.43299,0.0,0.0,13.121014,13.575829,18.02408,14.649173,18.439762,14.47673,17.27965,13.958058
[RA][test0392_config][QP40]_EVCA_360,5.9643617,2.7395506,5.958023,2.7420592,5.934409,2.7456229,5.9194794,2.7427387,5.919667,2.7320173,74.20456,62.053135,74.36222,61.404907,74.97359,60.74371,75.29741,61.786446,74.58006,60.51584,0.0,63.90773,63.830654,63.59011,64.16226,64.1188,64.1887,64.578156,63.947315,64.16953,0.0,0.0,27.97493,31.228241,34.395542,30.251743,34.25059,30.281713,34.367374,31.424984
[RA][test0392_config][QP40]_VCA_360,5.9643617,2.7395506,5.958023,2.7420592,5.934409,2.7456229,5.9194794,2.7427387,5.919667,2.7320173,74.20456,62.053135,74.36222,61.404907,74.97359,60.74371,75.29741,61.786446,74.58006,60.51584,0.0,22.589201,22.352495,22.055124,22.448956,23.124897,23.189829,22.668762,22.104588,23.041006,0.0,0.0,1.3817612,2.068134,1.6304449,1.3367552,1.9378355,1.6864163,2.1683018,2.1503763
[RA][test0392_config][QP40]_SITI_360,109.85921,94.65513,109.94958,94.476746,111.06353,93.22049,111.52937,96.51562,110.754074,93.58031,0.0,87.991295,87.80859,87.79089,87.627045,87.8131,87.667366,87.64837,87.50542,87.6008,0.0,0.0,24.30415,30.93243,29.561491,27.810892,29.002163,27.938192,28.705688,29.450462
[RA][test0344_config][QP26]_EVCA_360,5.1615534,4.6787386,5.163779,4.6785383,5.149829,4.6828804,5.149127,4.6828804,5.1542354,4.681238,102.04423,92.63743,102.074196,92.64003,101.642586,92.74834,101.63738,92.74834,101.7852,92.58548,0.0,91.10879,91.12265,91.11935,90.76748,90.65223,90.64826,90.64826,90.91006,91.05473,0.0,0.0,3.981289,0.5087424,50.567955,32.88729,0.066795364,0.0,50.785748,35.490826
[RA][test0344_config][QP26]_VCA_360,5.1615534,4.6787386,5.163779,4.6785383,5.149829,4.6828804,5.149127,4.6828804,5.1542354,4.681238,102.04423,92.63743,102.074196,92.64003,101.642586,92.74834,101.63738,92.74834,101.7852,92.58548,0.0,32.54521,32.537277,32.53998,32.488224,32.54413,32.546494,32.546494,32.54936,32.71614,0.0,0.0,0.08357729,0.006894248,1.0012861,0.9804267,0.005441257,0.0,1.1054554,0.81501764
[RA][test0344_config][QP26]_SITI_360,122.406204,134.04819,122.37071,134.03525,121.91857,133.8063,121.91534,133.8063,122.46952,133.47668,0.0,73.70425,73.7042,73.70512,73.5859,73.572784,73.56739,73.56739,73.6242,73.61789,0.0,0.0,4.6239004,0.82198805,31.137432,18.97898,0.13609141,0.0,31.354996,20.623728
[RA][test0301_config][QP46]_EVCA_360,4.443553,4.3650246,4.4404597,4.3674126,4.4415784,4.353364,4.4402404,4.3692446,4.443599,4.3498464,43.482704,84.8576,43.66919,85.17436,43.77529,84.79259,44.068836,86.60211,44.36102,85.12911,0.0,74.111435,74.01347,74.11586,74.04255,73.84192,73.98464,75.26902,75.40051,74.33914,0.0,0.0,8.948983,36.40196,14.679224,41.77949,14.777064,42.13149,15.028978,41.287243
[RA][test0301_config][QP46]_VCA_360,4.443553,4.3650246,4.4404597,4.3674126,4.4415784,4.353364,4.4402404,4.3692446,4.443599,4.3498464,43.482704,84.8576,43.66919,85.17436,43.77529,84.79259,44.068836,86.60211,44.36102,85.12911,0.0,52.11433,51.679985,51.629593,51.22437,51.140396,51.0982,52.36709,52.33086,51.16669,0.0,0.0,0.54467946,0.880632,0.6740404,1.5448128,0.6740002,2.0207517,0.80310947,2.1522186
[RA][test0301_config][QP46]_SITI_360,68.88218,121.19247,68.91547,121.20164,69.40755,120.713234,69.96759,123.38949,70.06859,120.90888,0.0,64.67077,64.6839,64.69279,64.716225,64.7543,64.833534,64.67823,64.67969,64.70766,0.0,0.0,12.063486,29.434198,14.784979,31.823841,14.532412,32.45304,15.571027,31.293945
[RA][test0440_config][QP38]_EVCA_360,4.546449,4.238891,4.558462,4.2356157,4.5524793,4.235006,4.552212,4.230119,4.554856,4.2389464,141.7797,121.4239,141.94745,121.46433,141.82158,121.3511,141.92203,121.571785,141.7612,120.96927,0.0,114.75508,114.73099,114.826,114.9903,114.9375,114.765724,114.79417,114.72917,114.57524,0.0,0.0,62.69978,44.129963,58.006107,44.552082,56.98349,45.49689,59.368313,45.2193
[RA][test0440_config][QP38]_VCA_360,4.546449,4.238891,4.558462,4.2356157,4.5524793,4.235006,4.552212,4.230119,4.554856,4.2389464,141.7797,121.4239,141.94745,121.46433,141.82158,121.3511,141.92203,121.571785,141.7612,120.96927,0.0,23.432205,23.684057,23.63944,23.45472,23.612774,23.608047,23.377104,23.303564,23.800518,0.0,0.0,0.69512355,0.7159929,0.69534653,0.6422543,0.62162983,0.6403542,0.61127895,0.83155185
[RA][test0440_config][QP38]_SITI_360,143.92245,160.69066,143.1589,160.8457,143.21243,160.96677,143.14526,161.46074,143.76163,160.80887,0.0,82.18468,82.37401,82.39709,82.37636,82.40892,82.238106,82.12421,82.14663,82.1136,0.0,0.0,32.93135,26.106573,29.755808,26.96187,29.155558,27.356155,30.74958,26.69898
[RA][test0488_config][QP50]_EVCA_360,3.5556786,3.2833521,3.5493844,3.2874753,3.5418103,3.2831573,3.5524397,3.285155,3.5488064,3.2868354,58.88374,35.67653,58.53539,35.69376,58.75414,35.44505,58.97468,35.88742,58.71633,35.659874,0.0,52.90077,52.54924,52.517532,52.736217,52.72512,52.87305,52.88466,52.695877,52.60666,0.0,0.0,25.91342,8.721147,24.872553,9.49109,25.432796,9.830477,25.461666,10.361213
[RA][test0488_config][QP50]_VCA_360,3.5556786,3.2833521,3.5493844,3.2874753,3.5418103,3.2831573,3.5524397,3.285155,3.5488064,3.2868354,58.88374,35.67653,58.53539,35.69376,58.75414,35.44505,58.97468,35.88742,58.71633,35.659874,0.0,32.87126,32.348957,32.425583,32.799877,33.01761,33.316647,32.84773,32.640198,32.7754,0.0,0.0,1.109122,0.40678447,0.8510219,0.48198453,1.0205665,0.6800582,1.2180895,0.6064778
[RA][test0488_config][QP50]_SITI_360,86.28434,62.023384,85.87615,62.183464,86.35961,61.723793,85.9123,62.22113,85.89187,61.95932,0.0,42.513935,42.538353,42.52109,42.520363,42.42916,42.560654,42.574287,42.577538,42.531933,0.0,0.0,17.05214,10.034715,16.267029,10.024224,16.544846,10.275176,16.91696,10.39381
[RA][test0284_config][QP40]_EVCA_360,4.057883,5.6840253,4.056686,5.6954,4.0635777,5.7056565,4.0647063,5.6855736,4.071595,5.698713,125.64575,98.49787,125.87749,99.407936,126.365654,99.560646,126.33401,99.11374,126.840775,99.20483,0.0,111.214485,111.27929,111.59564,111.62364,112.1471,112.21402,111.737854,111.986755,112.11315,0.0,0.0,76.11843,53.250946,77.39308,53.31632,77.06414,53.086487,77.01946,53.330853
[RA][test0284_config][QP40]_VCA_360,4.057883,5.6840253,4.056686,5.6954,4.0635777,5.7056565,4.0647063,5.6855736,4.071595,5.698713,125.64575,98.49787,125.87749,99.407936,126.365654,99.560646,126.33401,99.11374,126.840775,99.20483,0.0,48.607986,48.172516,48.653217,48.415176,49.350826,49.11852,48.927113,48.844494,49.215763,0.0,0.0,1.8449491,2.2222168,1.8229983,1.9892682,1.7812577,2.1877105,2.0892732,1.8707262
[RA][test0284_config][QP40]_SITI_360,143.55496,132.69327,143.56534,133.98854,143.61787,134.21906,143.02138,133.71317,143.43811,133.85472,0.0,81.875984,81.964195,82.14252,82.04154,82.15733,82.06386,82.02707,81.6477,81.80446,0.0,0.0,58.134377,42.784172,57.838272,42.51076,57.516537,42.34013,57.570023,43.00138
[RA][test0389_config][QP38]_EVCA_360,4.514415,4.9108443,4.50995,4.9298267,4.48895,4.942736,4.4905148,4.959289,4.487647,4.962291,95.65451,75.24751,95.43789,75.11186,95.76762,75.34417,96.606125,76.21475,97.08764,75.29953,0.0,92.52228,92.27884,92.379,92.13463,92.081375,92.24822,92.47181,92.23375,91.671326,0.0,0.0,53.463787,34.10859,52.634544,34.857944,53.49657,35.373215,55.273136,36.514286
[RA][test0389_config][QP38]_VCA_360,4.514415,4.9108443,4.50995,4.9298267,4.48895,4.942736,4.4905148,4.959289,4.487647,4.962291,95.65451,75.24751,95.43789,75.11186,95.76762,75.34417,96.606125,76.21475,97.08764,75.29953,0.0,48.379375,48.122368,47.882538,47.317406,47.862846,47.910854,47.662262,47.04373,47.007378,0.0,0.0,2.1809468,1.831956,1.6855052,1.6737163,2.0699425,2.198292,1.7041128,2.7367432
[RA][test0389_config][QP38]_SITI_360,125.94811,108.29161,124.97867,108.15974,125.302284,107.8369,125.90158,109.522484,125.39824,107.64127,0.0,78.006035,78.24193,78.16488,78.06419,77.96097,78.06594,77.94788,77.79596,77.81718,0.0,0.0,36.50209,29.275583,36.05982,29.769178,36.491085,30.089731,37.689167,30.633196
[RA][test0264_config][QP20]_EVCA_360,5.2483034,4.2467127,5.2504096,4.2528286,5.264411,4.2446446,5.266324,4.246663,5.2667274,4.2470136,107.321014,128.23433,107.595764,128.18317,106.91062,128.05736,106.67187,128.4744,106.604225,127.988914,0.0,108.74647,108.74763,108.85508,108.24837,108.2185,107.60965,107.6492,107.52418,107.52337,0.0,0.0,63.331047,67.454414,63.247623,66.606,62.70385,67.092384,62.76079,66.9833
[RA][test0264_config][QP20]_VCA_360,5.2483034,4.2467127,5.2504096,4.2528286,5.264411,4.2446446,5.266324,4.246663,5.2667274,4.2470136,107.321014,128.23433,107.595764,128.18317,106.91062,128.05736,106.67187,128.4744,106.604225,127.988914,0.0,33.06223,32.59579,32.59274,32.67009,32.768745,32.459484,32.063553,31.216558,31.794487,0.0,0.0,2.2491252,1.7508794,2.119461,2.0137887,1.9362632,2.1022024,1.9452649,2.4439206
[RA][test0264_config][QP20]_SITI_360,131.4606,176.18065,132.08365,175.9814,131.18071,175.38573,131.46043,176.1532,130.34082,175.79819,0.0,81.16161,81.326866,81.21202,81.26594,81.21324,81.33702,81.24897,81.25816,81.14398,0.0,0.0,49.922726,54.093285,49.558292,53.617725,49.333927,54.02327,49.175068,53.743397
[RA][test0393_config][QP12]_EVCA_360,4.4846344,5.1492395,4.4793983,5.1510158,4.4821296,5.159128,4.4838533,5.156804,4.485971,5.2288694,142.20135,107.479645,142.31636,107.52695,142.19638,107.40292,142.40082,107.53652,142.42654,108.56282,0.0,113.127884,113.12559,113.18809,113.209885,113.30086,113.33353,113.38434,113.33387,113.476135,0.0,0.0,44.52119,27.986132,41.51713,29.145233,42.02052,27.728123,42.362694,30.699005
[RA][test0393_config][QP12]_VCA_360,4.4846344,5.1492395,4.4793983,5.1510158,4.4821296,5.159128,4.4838533,5.156804,4.485971,5.2288694,142.20135,107.479645,142.31636,107.52695,142.19638,107.40292,142.40082,107.53652,142.42654,108.56282,0.0,36.718395,36.74728,36.75743,36.726746,36.73586,36.854645,36.88854,36.895935,35.945354,0.0,0.0,0.5518209,0.5892285,0.44906494,0.55395037,0.517716,0.56054956,0.61172676,1.2790558
[RA][test0393_config][QP12]_SITI_360,151.47566,139.20879,151.16612,139.12888,151.16243,139.12657,151.70639,139.429,151.58371,141.13411,0.0,76.82615,76.84021,76.87747,76.922646,76.922325,76.90423,76.88312,76.846405,76.86291,0.0,0.0,21.360397,16.780556,19.766283,17.092976,20.019798,16.697908,20.218212,23.245705
[RA][test0326_config][QP30]_EVCA_360,4.9645357,4.0724483,4.96279,4.0713058,4.968539,4.0696254,4.973477,4.0700116,4.978752,4.064792,59.69026,102.7775,59.43216,102.77559,59.287155,102.6196,58.575043,102.7019,58.8308,102.725784,0.0,93.736664,93.590996,93.68017,93.479805,93.54359,93.65646,93.76127,93.66873,93.61289,0.0,0.0,12.098002,2.2342272,8.9411,4.8691335,9.670507,3.1037924,11.956428,9.927186
[RA][test0326_config][QP30]_VCA_360,4.9645357,4.0724483,4.96279,4.0713058,4.968539,4.0696254,4.973477,4.0700116,4.978752,4.064792,59.69026,102.7775,59.43216,102.77559,59.287155,102.6196,58.575043,102.7019,58.8308,102.725784,0.0,54.561993,54.771084,54.911976,54.897564,54.86002,55.34071,55.445972,55.48268,55.45356,0.0,0.0,0.62791824,0.35600933,0.41187721,0.37549612,1.0731503,0.27953678,0.6001687,0.60301477
[RA][test0326_config][QP30]_SITI_360,79.22423,140.16734,79.21815,140.18307,79.21575,140.15929,79.04037,140.14383,79.0814,140.21664,0.0,77.35506,77.148254,77.175255,77.15117,77.12773,77.15571,77.17446,77.15836,77.118546,0.0,0.0,12.81072,4.551414,9.553299,4.9851155,11.625644,3.8260093,11.55319,7.2042356
[RA][test0367_config][QP46]_EVCA_360,4.352482,3.4573963,4.363564,3.4120083,4.3630843,3.410735,4.382639,3.399729,4.374277,3.4018838,55.14208,63.855106,55.58855,63.100964,55.76153,63.352406,54.90274,64.36953,55.301846,63.59979,0.0,67.5419,67.497986,67.13146,66.99896,66.83533,66.79148,67.49521,67.52937,66.93697,0.0,0.0,16.247456,34.07949,17.823757,32.4829,17.39592,32.67911,17.135838,32.28799
[RA][test0367_config][QP46]_VCA_360,4.352482,3.4573963,4.363564,3.4120083,4.3630843,3.410735,4.382639,3.399729,4.374277,3.4018838,55.14208,63.855106,55.58855,63.100964,55.76153,63.352406,54.90274,64.36953,55.301846,63.59979,0.0,40.09953,40.083694,39.73943,40.090004,39.525826,40.09123,40.570168,40.16237,39.492714,0.0,0.0,1.3300886,2.6373966,2.7396142,2.6727014,2.264724,2.4782662,1.8053294,2.7587144
[RA][test0367_config][QP46]_SITI_360,70.82914,96.54755,71.40246,96.077995,71.622696,95.05596,70.58713,97.276955,71.4645,95.98917,0.0,71.36509,71.51186,71.08977,71.1461,71.19834,71.150116,71.05703,71.13949,71.2641,0.0,0.0,18.91139,34.27999,20.12065,31.05874,19.542791,30.864601,18.961157,30.510109
[RA][test0404_config][QP30]_EVCA_360,4.313757,4.77394,4.319748,4.7858334,4.3213377,4.789337,4.3246856,4.7974153,4.325477,4.803892,76.92599,76.33685,76.303795,76.06679,76.10861,75.749664,76.977356,76.24285,76.70842,75.565315,0.0,76.15914,76.43372,76.2892,76.172264,75.96979,76.2348,76.312294,76.678665,76.54586,0.0,0.0,30.017656,23.545227,29.407104,23.648294,30.246338,23.850454,29.609701,24.842554
[RA][test0404_config][QP30]_VCA_360,4.313757,4.77394,4.319748,4.7858334,4.3213377,4.789337,4.3246856,4.7974153,4.325477,4.803892,76.92599,76.33685,76.303795,76.06679,76.10861,75.749664,76.977356,76.24285,76.70842,75.565315,0.0,35.786686,36.08894,35.982162,36.341953,36.37136,36.795097,36.05503,36.864796,37.230247,0.0,0.0,1.5662943,0.95446587,1.5193049,1.2171402,1.810401,1.2417957,1.3775564,1.2500303
[RA][test0404_config][QP30]_SITI_360,91.44469,120.26366,90.524124,119.95736,90.327034,119.20337,91.72004,120.026794,91.716606,119.068794,0.0,73.04201,72.954605,73.05065,73.034996,73.01904,73.072525,73.09798,73.08643,73.03977,0.0,0.0,19.896872,15.7202425,19.636856,15.301021,19.984747,15.1320505,19.676352,15.775461
[RA][test0466_config][QP10]_EVCA_360,3.999177,4.6501203,4.0073223,4.6431904,4.0142155,4.636355,4.015098,4.619146,4.02317,4.609067,86.6122,92.66191,86.21812,92.353226,85.649925,91.74187,85.55469,91.1806,85.57548,90.30057,0.0,83.97252,84.09937,83.85512,83.747604,83.59552,83.53712,83.07728,83.13903,82.78878,0.0,0.0,44.314484,43.41623,44.23953,44.27042,43.982487,43.4708,44.6153,44.545197
[RA][test0466_config][QP10]_VCA_360,3.999177,4.6501203,4.0073223,4.6431904,4.0142155,4.636355,4.015098,4.619146,4.02317,4.609067,86.6122,92.66191,86.21812,92.353226,85.649925,91.74187,85.55469,91.1806,85.57548,90.30057,0.0,33.49133,34.050575,33.816097,33.84261,33.30235,33.201897,32.60491,32.858097,32.23088,0.0,0.0,1.7584512,1.7521727,1.4663582,1.5677145,1.3546028,1.6007804,1.7026871,1.7392682
[RA][test0466_config][QP10]_SITI_360,107.51117,125.99255,108.32696,125.10352,106.7465,124.55994,106.44664,124.84091,106.57412,123.26062,0.0,76.749344,76.6008,76.5538,76.28267,76.23005,76.157326,76.07743,75.9883,75.89591,0.0,0.0,31.67637,30.561647,31.407381,31.42047,30.920156,30.578114,31.55538,31.829317
[RA][test0370_config][QP26]_EVCA_360,4.2917023,4.276526,4.2821517,4.2953386,4.2727003,4.2978854,4.2721214,4.303162,4.2628546,4.3120794,109.50897,99.24244,110.01158,99.730545,109.98074,98.848854,109.66877,99.65803,109.415924,98.8623,0.0,121.05895,121.116234,121.138435,121.422676,121.312126,120.80082,120.84335,120.76392,121.113075,0.0,0.0,66.31867,55.925785,66.211464,55.584614,65.864365,55.315716,64.75399,55.23058
[RA][test0370_config][QP26]_VCA_360,4.2917023,4.276526,4.2821517,4.2953386,4.2727003,4.2978854,4.2721214,4.303162,4.2628546,4.3120794,109.50897,99.24244,110.01158,99.730545,109.98074,98.848854,109.66877,99.65803,109.415924,98.8623,0.0,69.46426,69.85349,69.80272,69.88397,70.06744,69.862595,69.51525,69.41137,69.991234,0.0,0.0,1.2593204,1.5121154,1.278793,1.2266515,1.3535177,1.3440634,1.254937,1.6486933
[RA][test0370_config][QP26]_SITI_360,140.93481,148.28383,141.65224,148.14574,141.60939,147.78346,141.79712,148.29564,141.15852,147.68034,0.0,78.12355,78.15737,78.317505,78.104454,78.24758,78.20489,78.123795,78.47355,78.63189,0.0,0.0,52.707005,45.2869,52.38091,45.04344,52.23661,44.845993,51.47875,44.908173
[RA][test0368_config][QP20]_EVCA_360,4.1369877,4.2234097,4.1368175,4.218472,4.1307163,4.21828,4.1326127,4.21621,4.128895,4.2155414,84.67207,126.49752,84.58492,126.38488,84.452255,125.799416,84.63861,126.66322,84.93513,125.86112,0.0,106.05287,106.143105,105.661835,105.69999,105.1888,105.576004,106.15833,106.01897,105.37072,0.0,0.0,29.383728,62.16584,26.498045,61.739544,27.033875,62.854855,28.820757,62.752728
[RA][test0368_config][QP20]_VCA_360,4.1369877,4.2234097,4.1368175,4.218472,4.1307163,4.21828,4.1326127,4.21621,4.128895,4.2155414,84.67207,126.49752,84.58492,126.38488,84.452255,125.799416,84.63861,126.66322,84.93513,125.86112,0.0,52.3384,52.42857,52.11722,52.07992,51.57153,51.81342,52.36963,52.11835,51.435234,0.0,0.0,0.7862712,1.2071809,0.560903,1.09099,0.67902327,1.335185,0.7449538,1.6621937
[RA][test0368_config][QP20]_SITI_360,107.805244,162.61702,107.489426,162.57507,107.345726,162.03438,107.47643,162.93413,107.784966,162.25096,0.0,76.784134,76.756836,76.63425,76.585396,76.44586,76.48037,76.469215,76.50764,76.470345,0.0,0.0,19.149462,43.095764,17.957483,42.921276,18.345728,43.227913,19.0729,43.277935
[RA][test0341_config][QP26]_EVCA_360,5.1125493,4.5531034,5.1084957,4.5432954,5.1107516,4.540251,5.1038103,4.54325,5.1017833,4.548325,123.0737,113.25154,123.17316,113.301765,122.722595,113.02521,123.44537,113.650696,123.24833,112.92811,0.0,104.256386,104.3225,104.40577,104.2463,104.28017,104.714455,104.77815,104.52012,104.311386,0.0,0.0,64.69198,44.671936,63.936802,44.846313,64.251526,45.315315,66.03756,45.259647
[RA][test0341_config][QP26]_VCA_360,5.1125493,4.5531034,5.1084957,4.5432954,5.1107516,4.540251,5.1038103,4.54325,5.1017833,4.548325,123.0737,113.25154,123.17316,113.301765,122.722595,113.02521,123.44537,113.650696,123.24833,112.92811,0.0,20.446236,20.49063,20.28519,20.28893,20.486353,20.921223,20.408913,19.91248,19.91037,0.0,0.0,1.3868002,1.1770047,1.4281586,1.0346861,1.3440541,1.4992659,1.7233944,1.4123526
