videoname,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,SC_0,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,SC_7,SC_8,SC_9,TC_0,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC2_0,TC2_1,TC2_2,TC2_3,TC2_4,TC2_5,TC2_6,TC2_7,TC2_8,TC2_9
[RA][test0325_config][QP24]_SITI_720,120.52825,122.26062,119.72124,122.12675,118.64884,121.88993,118.28678,122.227455,119.28078,121.9155,0.0,75.90421,75.78597,75.79548,75.84652,75.91684,75.93633,75.88181,75.8671,75.88374,0.0,0.0,25.354353,20.766773,25.272375,20.845297,29.482304,22.03465,27.82417,22.10917
[RA][test0255_config][QP44]_EVCA_720,1.0199205,1.3798648,1.0204886,1.3797127,1.0215977,1.3798659,1.0208145,1.3798512,1.0204415,1.3806078,60.842403,39.194416,60.80686,39.282806,60.459164,38.897255,60.614296,39.3186,59.879395,38.544918,0.0,54.313126,54.260815,54.24104,54.073196,53.984608,54.082684,54.118984,53.620785,53.58378,0.0,0.0,26.822248,10.2783375,27.847044,8.946076,27.750647,9.017002,29.76477,9.004286
[RA][test0255_config][QP44]_VCA_720,1.0199205,1.3798648,1.0204886,1.3797127,1.0215977,1.3798659,1.0208145,1.3798512,1.0204415,1.3806078,60.842403,39.194416,60.80686,39.282806,60.459164,38.897255,60.614296,39.3186,59.879395,38.544918,0.0,35.51943,35.4014,35.25796,35.213562,35.33663,35.345005,35.212055,34.7662,35.183014,0.0,0.0,1.0533291,0.5936356,1.3652406,0.5731847,1.184946,0.6421506,1.7374439,0.98648316
[RA][test0255_config][QP44]_SITI_720,82.202126,61.94587,82.15368,62.15682,81.754486,61.467293,82.29591,62.02441,81.12969,60.900696,0.0,43.39492,43.344376,43.33701,43.3089,43.24071,43.162937,43.18906,43.211224,43.134502,0.0,0.0,20.091389,8.162144,20.99776,6.979265,20.843788,7.0276093,22.742374,7.6342587
[RA][test0364_config][QP48]_EVCA_720,1.1923753,1.0191243,1.1949308,1.0209726,1.194803,1.0234545,1.1962533,1.0214942,1.1977923,1.0293916,113.757065,65.0683,113.475266,65.59662,112.98103,65.40925,113.60574,66.08028,112.73164,65.54706,0.0,98.238846,98.12714,98.18885,97.715355,97.6286,98.02988,97.79565,97.30405,97.77047,0.0,0.0,69.15257,26.97676,70.50104,28.625467,70.639595,29.107222,71.06192,29.670904
[RA][test0364_config][QP48]_VCA_720,1.1923753,1.0191243,1.1949308,1.0209726,1.194803,1.0234545,1.1962533,1.0214942,1.1977923,1.0293916,113.757065,65.0683,113.475266,65.59662,112.98103,65.40925,113.60574,66.08028,112.73164,65.54706,0.0,53.50248,53.248806,53.18561,52.694336,52.628895,53.105316,52.606625,51.969124,52.41871,0.0,0.0,2.0157425,2.3711896,2.3307045,2.1501355,2.1034338,2.5573494,2.0886784,3.112016
[RA][test0364_config][QP48]_SITI_720,132.59218,102.49513,132.68599,103.4473,131.08992,102.53322,132.39235,103.40546,131.96207,102.886314,0.0,83.37875,83.36573,83.380295,83.2905,83.29146,83.266235,83.16149,83.0969,83.02198,0.0,0.0,45.06528,23.214487,47.119274,23.051044,46.912743,23.14941,47.404144,25.0569
[RA][test0277_config][QP10]_EVCA_720,1.1764995,1.3357638,1.1765972,1.3404074,1.1750879,1.3419911,1.1780913,1.3426793,1.1808933,1.3439627,133.17473,103.970726,133.13202,103.514145,133.34811,103.31265,133.32571,103.55483,133.46179,102.72538,0.0,108.18505,108.21728,108.35348,108.44039,108.271965,108.25732,108.45485,108.59776,108.565994,0.0,0.0,96.34045,70.54388,96.477585,70.16861,96.74774,70.08579,96.632195,70.206894
[RA][test0277_config][QP10]_VCA_720,1.1764995,1.3357638,1.1765972,1.3404074,1.1750879,1.3419911,1.1780913,1.3426793,1.1808933,1.3439627,133.17473,103.970726,133.13202,103.514145,133.34811,103.31265,133.32571,103.55483,133.46179,102.72538,0.0,37.755985,37.79817,38.073948,38.320686,38.355846,38.134277,38.23464,38.555294,39.458313,0.0,0.0,2.9441333,4.001877,3.378875,3.8211262,2.9629517,3.8202024,3.1270123,4.091059
[RA][test0277_config][QP10]_SITI_720,141.05032,133.59811,140.97342,133.13306,141.25273,132.38455,141.48386,132.73601,141.39577,132.22412,0.0,77.70869,77.66088,77.57812,77.48867,77.31491,77.309,77.3992,77.39514,77.369415,0.0,0.0,63.700676,56.626644,63.90445,56.657124,64.068405,56.297283,64.16676,56.4637
[RA][test0311_config][QP20]_EVCA_720,0.9750577,1.6567461,0.9638168,1.6587049,0.95246154,1.659814,0.9413291,1.6607937,0.9329748,1.6615013,130.44626,24.500666,130.77005,24.23391,132.58945,23.808893,134.81734,24.10229,135.68744,24.117617,0.0,120.5575,120.93207,121.094795,123.13839,123.43556,125.85142,125.61189,126.49067,126.56812,0.0,0.0,97.41824,7.3918552,98.164116,6.997173,99.251335,6.5477457,100.13591,6.7827044
[RA][test0311_config][QP20]_VCA_720,0.9750577,1.6567461,0.9638168,1.6587049,0.95246154,1.659814,0.9413291,1.6607937,0.9329748,1.6615013,130.44626,24.500666,130.77005,24.23391,132.58945,23.808893,134.81734,24.10229,135.68744,24.117617,0.0,105.95002,106.26939,106.53614,108.35554,108.780556,111.008446,110.71504,111.58514,111.56982,0.0,0.0,7.886495,2.2735095,7.700716,2.1102703,7.8022656,1.5231578,6.702366,1.6184522
[RA][test0311_config][QP20]_SITI_720,153.37547,36.206432,153.10869,35.286636,153.92313,34.85801,155.38686,34.868145,155.73424,34.8681,0.0,75.10512,75.37727,75.40868,75.84332,75.87931,76.278305,76.35511,76.70507,76.75354,0.0,0.0,78.62155,9.5340395,78.749214,8.977603,78.5828,8.776964,78.939545,8.873917
[RA][test0347_config][QP36]_EVCA_720,1.0319815,1.0137804,1.0320458,1.0137801,1.0318561,1.014411,1.03173,1.0143964,1.0317626,1.0145502,72.546326,84.28717,72.572395,84.28718,72.60581,84.254555,72.567604,84.253746,72.21529,84.14556,0.0,89.20285,89.22219,89.22219,89.209274,89.16396,89.15065,89.147736,88.90946,88.70421,0.0,0.0,0.7106806,0.0016652525,29.340776,27.314344,1.7802299,0.33731684,30.836489,27.149845
[RA][test0347_config][QP36]_VCA_720,1.0319815,1.0137804,1.0320458,1.0137801,1.0318561,1.014411,1.03173,1.0143964,1.0317626,1.0145502,72.546326,84.28717,72.572395,84.28718,72.60581,84.254555,72.567604,84.253746,72.21529,84.14556,0.0,50.57948,50.585144,50.585133,50.532906,50.503033,50.45744,50.453506,50.382824,50.190598,0.0,0.0,0.026446521,1.3648139e-05,0.75021803,0.78613365,0.09423794,0.005458781,1.0674,0.873132
[RA][test0347_config][QP36]_SITI_720,99.918785,124.89753,99.92233,124.89753,99.82601,124.973724,99.86983,124.9803,98.78684,124.71363,0.0,85.045074,85.04753,85.04753,85.05499,85.03502,85.0296,85.03121,85.006836,84.99909,0.0,0.0,2.0073848,0.012285082,24.788641,16.338615,2.6509492,0.9309175,26.081202,16.084082
[RA][test0352_config][QP40]_EVCA_720,1.1297624,1.3385303,1.1295115,1.3374263,1.1314257,1.3372124,1.1291813,1.3337595,1.128826,1.333753,98.18193,65.062096,98.37672,65.61642,97.941185,65.296455,98.32006,66.17001,97.957405,65.5665,0.0,106.023674,106.17181,106.094124,105.83396,105.84229,106.07622,106.261566,105.940735,105.71848,0.0,0.0,62.73366,28.857088,59.962627,29.618883,63.584236,30.521198,64.34861,30.252665
[RA][test0352_config][QP40]_VCA_720,1.1297624,1.3385303,1.1295115,1.3374263,1.1314257,1.3372124,1.1291813,1.3337595,1.128826,1.333753,98.18193,65.062096,98.37672,65.61642,97.941185,65.296455,98.32006,66.17001,97.957405,65.5665,0.0,73.31994,73.530334,73.22717,72.79086,72.82812,73.34122,73.155014,72.72047,72.84881,0.0,0.0,1.8110282,1.3108765,1.848631,1.3237923,2.2581477,1.49837,2.2591329,1.5110168
[RA][test0352_config][QP40]_SITI_720,131.24956,108.38461,131.44135,109.026955,130.34956,108.542656,130.84378,109.66105,130.35577,108.363304,0.0,84.74368,84.74311,84.72368,84.80948,84.80712,85.05405,85.0341,84.95672,84.894684,0.0,0.0,46.546837,25.93985,44.820393,26.417505,47.25964,26.924034,47.51979,26.987259
[RA][test0388_config][QP18]_EVCA_720,1.2120267,1.2614653,1.2110882,1.2608984,1.2101016,1.2609364,1.2094998,1.2603241,1.2097093,1.2586901,137.05728,113.83802,137.0059,113.98226,136.81354,114.03639,136.87868,114.24892,136.58531,113.98551,0.0,113.17322,113.15712,113.21727,113.144905,113.108215,113.08446,113.01106,113.02267,113.197975,0.0,0.0,76.46323,56.623577,81.077484,55.7664,64.67775,52.057217,78.30772,62.90928
[RA][test0388_config][QP18]_VCA_720,1.2120267,1.2614653,1.2110882,1.2608984,1.2101016,1.2609364,1.2094998,1.2603241,1.2097093,1.2586901,137.05728,113.83802,137.0059,113.98226,136.81354,114.03639,136.87868,114.24892,136.58531,113.98551,0.0,35.42151,35.495647,35.293716,35.148354,35.12575,35.10705,34.65307,34.83257,35.409214,0.0,0.0,1.6145209,1.2574447,1.8654273,1.311787,1.4497743,1.2120502,1.8242626,1.3919975
[RA][test0388_config][QP18]_SITI_720,149.02132,139.5956,148.97366,139.84627,148.9935,139.69658,148.89606,139.97191,149.09253,140.02158,0.0,79.61901,79.533745,79.557335,79.58047,79.54843,79.51585,79.55645,79.52463,79.523224,0.0,0.0,40.271767,32.647438,43.91836,31.377346,33.83591,28.567184,42.58082,37.994926
[RA][test0422_config][QP12]_EVCA_720,1.1355559,1.1952895,1.134414,1.1940429,1.1343236,1.1947515,1.1336628,1.1921796,1.13399,1.194565,91.58459,61.423206,91.17387,60.673523,91.2613,60.84815,91.176735,60.948437,91.18837,61.070286,0.0,84.322014,84.136055,83.961845,84.167206,84.2743,84.26474,84.23985,84.23505,84.28328,0.0,0.0,42.139793,23.813105,40.269726,22.236467,40.851864,23.166138,41.513493,23.84723
[RA][test0422_config][QP12]_VCA_720,1.1355559,1.1952895,1.134414,1.1940429,1.1343236,1.1947515,1.1336628,1.1921796,1.13399,1.194565,91.58459,61.423206,91.17387,60.673523,91.2613,60.84815,91.176735,60.948437,91.18837,61.070286,0.0,49.717865,49.66424,49.59666,49.732784,49.876926,49.908222,49.77804,49.874832,49.839203,0.0,0.0,1.3857656,1.1737885,1.0396066,0.99077785,1.1386018,1.0251908,1.1451336,1.1000977
[RA][test0422_config][QP12]_SITI_720,102.74319,87.66878,102.32615,86.57515,102.42465,86.84766,102.3348,87.03161,102.50799,86.83429,0.0,83.661125,83.69371,83.69758,83.67299,83.6768,83.66001,83.68035,83.66463,83.6091,0.0,0.0,27.17486,17.693089,26.21856,16.729288,26.69824,17.479963,27.073692,17.870731
[RA][test0435_config][QP20]_EVCA_720,1.1702172,1.3553872,1.1666893,1.3562824,1.1657633,1.3595194,1.1641678,1.3647462,1.1647981,1.3677462,120.80996,76.298645,120.989746,76.230865,121.194374,76.39339,120.70213,76.62925,120.499115,76.335495,0.0,102.44889,102.55609,102.49421,102.64577,102.64566,102.32671,102.33621,102.0808,102.01502,0.0,0.0,79.23506,44.85907,76.90643,44.14217,81.83866,45.416492,76.43379,44.295963
[RA][test0435_config][QP20]_VCA_720,1.1702172,1.3553872,1.1666893,1.3562824,1.1657633,1.3595194,1.1641678,1.3647462,1.1647981,1.3677462,120.80996,76.298645,120.989746,76.230865,121.194374,76.39339,120.70213,76.62925,120.499115,76.335495,0.0,48.595367,48.719513,48.70901,48.720497,48.598938,48.365036,48.506897,48.230953,48.367676,0.0,0.0,2.764607,4.0840836,2.2726414,3.7745187,2.8454528,4.2560234,2.1542866,4.1330595
[RA][test0435_config][QP20]_SITI_720,137.09724,114.075066,137.03151,113.50483,136.76736,113.328064,136.52142,113.28116,136.08403,113.01037,0.0,82.78303,83.03369,83.18823,83.34815,83.15485,83.40544,83.50945,83.591866,83.80714,0.0,0.0,52.32635,39.8828,50.85614,39.194973,54.7899,40.07524,51.906353,39.48416
[RA][test0362_config][QP28]_EVCA_720,1.1746199,1.0008118,1.1754528,1.0000753,1.1755038,1.0002795,1.1759454,0.9983611,1.1754853,0.9997186,106.4523,115.16785,106.41542,115.25362,106.44992,115.222664,106.6035,115.359474,106.40039,115.16277,0.0,107.803276,107.728134,107.78402,107.820854,107.7396,107.86265,107.94134,107.71386,107.66315,0.0,0.0,43.589516,48.76477,37.4049,49.796894,36.672546,51.09659,39.41013,49.121716
[RA][test0362_config][QP28]_VCA_720,1.1746199,1.0008118,1.1754528,1.0000753,1.1755038,1.0002795,1.1759454,0.9983611,1.1754853,0.9997186,106.4523,115.16785,106.41542,115.25362,106.44992,115.222664,106.6035,115.359474,106.40039,115.16277,0.0,45.39983,45.48646,45.527355,45.393524,45.41655,45.41973,45.399014,45.29287,45.25195,0.0,0.0,0.804624,0.94418836,0.6191024,0.9303672,0.6317512,0.89969844,0.6493858,0.94129026
[RA][test0362_config][QP28]_SITI_720,140.57733,159.04283,140.73207,159.27472,140.65079,159.01091,140.89935,159.37714,140.52324,159.09428,0.0,81.9236,81.9035,81.92461,81.934944,81.974915,82.007,81.975105,81.926704,81.97362,0.0,0.0,26.423937,26.860353,21.870256,28.107927,21.57631,29.938568,23.605669,26.929474
[RA][test0413_config][QP28]_EVCA_720,1.2017467,1.3479362,1.2029368,1.3484995,1.2021858,1.347826,1.2029463,1.349449,1.2027713,1.3485835,124.024666,90.102486,123.94315,90.41755,123.96978,89.82961,124.12194,91.16906,123.98438,90.25935,0.0,102.53382,102.26609,102.032585,102.15759,102.36245,102.46832,102.072105,101.90674,102.093285,0.0,0.0,76.56979,50.658035,76.21455,50.69523,76.265114,51.040375,77.21766,50.97456
[RA][test0413_config][QP28]_VCA_720,1.2017467,1.3479362,1.2029368,1.3484995,1.2021858,1.347826,1.2029463,1.349449,1.2027713,1.3485835,124.024666,90.102486,123.94315,90.41755,123.96978,89.82961,124.12194,91.16906,123.98438,90.25935,0.0,48.422062,48.245598,47.660656,47.641853,48.01172,47.99383,47.121147,47.009983,47.475147,0.0,0.0,1.0510484,1.3883237,1.0254973,1.4795986,1.1087928,1.8018917,1.2519662,1.6245078
[RA][test0413_config][QP28]_SITI_720,134.44246,117.99772,134.12349,117.96176,134.19398,117.76961,134.36377,118.81714,134.189,117.95086,0.0,67.55414,67.49617,67.46722,67.42348,67.451744,67.521095,67.539116,67.599625,67.54569,0.0,0.0,43.159004,38.533955,42.918617,38.56891,42.956577,38.619537,43.44756,38.765907
[RA][test0276_config][QP18]_EVCA_720,1.2077969,1.1482657,1.2111725,1.1469982,1.2158287,1.1477107,1.2134672,1.1479253,1.2108392,1.1461983,102.131874,102.00384,102.31915,102.13092,102.34251,102.70838,101.37554,102.99617,101.01946,103.148,0.0,116.83031,116.918045,116.84901,117.02192,116.92209,116.36519,116.22926,116.03199,116.023346,0.0,0.0,30.862066,29.861736,34.102566,38.759556,38.72921,36.191696,34.57236,36.246387
[RA][test0276_config][QP18]_VCA_720,1.2077969,1.1482657,1.2111725,1.1469982,1.2158287,1.1477107,1.2134672,1.1479253,1.2108392,1.1461983,102.131874,102.00384,102.31915,102.13092,102.34251,102.70838,101.37554,102.99617,101.01946,103.148,0.0,68.16175,68.119896,67.83664,68.22155,67.743355,67.08332,66.768196,67.110085,66.91757,0.0,0.0,2.3055992,0.79100317,3.1565063,1.0238963,2.999476,1.2735902,2.6646261,0.9183309
[RA][test0276_config][QP18]_SITI_720,125.70945,147.08049,125.52096,147.28578,125.63566,148.10503,124.51196,148.02783,124.45459,148.20032,0.0,71.90789,71.512726,71.59154,71.796425,71.85345,71.77274,71.84442,71.70795,71.74928,0.0,0.0,26.484854,20.883142,26.818079,24.718376,29.133892,22.84509,26.54698,23.251993
[RA][test0273_config][QP12]_EVCA_720,1.1434917,1.277959,1.1434125,1.2859684,1.1385179,1.2929252,1.141516,1.2970724,1.1484121,1.3015833,76.15203,71.23971,75.40087,69.27207,75.65399,70.87279,75.38992,70.78721,74.70873,71.001625,0.0,74.21962,73.699036,73.189514,73.30196,73.89946,73.81719,73.78084,73.61169,73.793495,0.0,0.0,49.196865,42.335148,48.087795,41.574387,46.98185,41.72047,48.117496,42.42679
[RA][test0273_config][QP12]_VCA_720,1.1434917,1.277959,1.1434125,1.2859684,1.1385179,1.2929252,1.141516,1.2970724,1.1484121,1.3015833,76.15203,71.23971,75.40087,69.27207,75.65399,70.87279,75.38992,70.78721,74.70873,71.001625,0.0,35.240997,34.617374,34.769962,34.750656,34.980183,34.98993,35.00017,35.73828,36.0865,0.0,0.0,4.485669,4.316871,3.7201266,4.1554694,3.409068,3.495738,3.9454505,4.0184712
[RA][test0273_config][QP12]_SITI_720,94.908356,105.60834,94.40285,102.86317,94.9609,104.83874,94.7191,103.89986,93.596886,103.857666,0.0,75.43725,75.65671,75.71947,76.08385,76.060905,76.067406,76.059044,75.85101,75.72099,0.0,0.0,38.878895,36.39309,38.437614,35.807518,37.489365,35.51992,38.987885,36.92075
[RA][test0448_config][QP42]_EVCA_720,1.0308956,1.5624223,1.0305848,1.5634094,1.0311129,1.5645988,1.0352861,1.5684552,1.034991,1.5710969,96.86945,85.28236,96.88303,85.45246,96.508255,85.53243,95.311195,83.48612,94.068695,82.596985,0.0,95.8112,95.73402,95.841484,95.55937,95.41576,94.61177,93.65562,93.01725,92.505806,0.0,0.0,47.84325,40.70909,47.446087,40.18247,48.407192,41.58807,48.63485,40.118603
[RA][test0448_config][QP42]_VCA_720,1.0308956,1.5624223,1.0305848,1.5634094,1.0311129,1.5645988,1.0352861,1.5684552,1.034991,1.5710969,96.86945,85.28236,96.88303,85.45246,96.508255,85.53243,95.311195,83.48612,94.068695,82.596985,0.0,45.34043,45.37581,45.283802,45.424637,45.38846,44.561127,43.750744,43.697433,43.500618,0.0,0.0,1.5398558,1.1147572,1.5266268,1.012128,2.198079,2.245375,2.2071102,1.7305373
[RA][test0448_config][QP42]_SITI_720,110.559685,116.094246,110.39521,116.0959,109.90414,115.907646,107.58891,112.69724,105.95689,110.95657,0.0,93.84673,93.81551,93.82266,93.8148,93.747475,93.98407,93.97933,94.046585,93.92405,0.0,0.0,30.56624,30.481256,30.218702,31.020061,30.523186,30.321863,32.04584,30.724863
[RA][test0379_config][QP30]_EVCA_720,0.80328953,0.55709493,0.6503389,0.4391115,0.65048164,0.43832362,0.65003484,0.4399471,0.6504466,0.43702957,43.76039,42.978348,35.164707,40.62322,35.089394,40.163597,35.103687,39.69652,35.003777,40.375263,0.0,53.00443,50.6569,47.22059,47.317577,47.04565,46.906334,46.535725,46.51952,46.710373,0.0,0.0,47.954132,45.959614,18.21128,19.763567,18.335388,20.377886,18.636274,21.280787
[RA][test0379_config][QP30]_VCA_720,0.80328953,0.55709493,0.6503389,0.4391115,0.65048164,0.43832362,0.65003484,0.4399471,0.6504466,0.43702957,43.76039,42.978348,35.164707,40.62322,35.089394,40.163597,35.103687,39.69652,35.003777,40.375263,0.0,33.80331,35.586315,33.498405,33.617237,33.305668,33.081055,33.069588,32.985714,32.49902,0.0,0.0,36.908417,30.537348,0.9958017,1.1263366,1.0867218,1.4289353,1.163414,1.6561426
[RA][test0379_config][QP30]_SITI_720,63.196617,93.11269,60.310345,103.02034,60.233757,102.430695,60.29927,100.990524,60.21722,102.37547,0.0,58.53896,52.94178,47.46317,47.52958,47.44944,47.434822,47.5328,47.5937,47.409214,0.0,0.0,42.24921,54.950096,17.143353,17.190336,17.259348,18.971493,17.8071,20.150082
[RA][test0466_config][QP36]_EVCA_720,1.0056921,1.2046894,1.005809,1.2014554,1.0085009,1.1980283,1.0081714,1.1949037,1.009781,1.1925824,74.64166,69.67854,74.5221,69.36288,73.7868,68.810486,74.04027,68.47029,73.66271,67.65377,0.0,75.02223,75.01042,74.93451,74.68965,74.38517,74.454285,74.0697,73.827545,73.48053,0.0,0.0,41.714283,35.05375,41.46976,35.160145,41.7523,35.115208,41.83985,34.66563
[RA][test0466_config][QP36]_VCA_720,1.0056921,1.2046894,1.005809,1.2014554,1.0085009,1.1980283,1.0081714,1.1949037,1.009781,1.1925824,74.64166,69.67854,74.5221,69.36288,73.7868,68.810486,74.04027,68.47029,73.66271,67.65377,0.0,37.933125,38.090664,38.207058,37.987312,37.86701,37.738617,37.418507,37.27127,37.179897,0.0,0.0,2.5661156,1.9571846,2.6518989,2.2765007,2.9519928,2.3229947,2.8411772,2.330443
[RA][test0466_config][QP36]_SITI_720,92.376526,97.32128,92.20637,96.95137,91.14551,96.519455,91.58998,96.21567,90.69841,95.304474,0.0,78.24201,78.0606,78.05962,77.68913,77.62776,77.41719,77.38928,77.20968,77.03903,0.0,0.0,31.812822,28.549906,31.887306,28.431976,31.232454,28.489458,31.344105,28.328785
[RA][test0498_config][QP36]_EVCA_720,0.85660595,0.7149251,0.8566084,0.7141961,0.85634315,0.714547,0.8541184,0.71468747,0.8526382,0.71420956,40.70564,36.877975,40.732174,36.228733,40.74504,36.899296,40.938766,36.264248,41.18808,36.90353,0.0,50.39662,50.418777,50.10732,50.05921,50.38759,50.61908,50.350285,50.582867,50.99099,0.0,0.0,1.8800539,4.596007,2.9756343,4.6336546,19.257187,19.92189,19.831923,19.633091
[RA][test0498_config][QP36]_VCA_720,0.85660595,0.7149251,0.8566084,0.7141961,0.85634315,0.714547,0.8541184,0.71468747,0.8526382,0.71420956,40.70564,36.877975,40.732174,36.228733,40.74504,36.899296,40.938766,36.264248,41.18808,36.90353,0.0,38.19681,38.21988,37.883682,37.78854,38.170544,38.498173,38.22979,38.22389,38.538494,0.0,0.0,0.12014082,0.78733677,0.20640633,0.8011337,1.781593,2.5282454,2.377306,2.6910856
[RA][test0498_config][QP36]_SITI_720,60.45924,69.38833,60.564793,68.449455,60.521973,69.443375,60.86421,67.99255,60.56104,68.08535,0.0,55.55989,55.543526,55.542492,55.557266,55.565933,55.35422,55.383514,55.209583,55.17445,0.0,0.0,2.4601495,6.2364383,3.6213787,6.204346,20.77156,22.058353,20.751778,21.430151
[RA][test0330_config][QP20]_EVCA_720,1.0851367,1.091085,1.0805452,1.0918769,1.0790344,1.0925463,1.079607,1.0941743,1.0781007,1.0944029,120.79173,61.62409,120.01671,61.305084,119.409676,60.779785,119.514084,61.11539,119.56976,61.212536,0.0,102.08258,101.674324,101.87548,101.335724,101.47508,101.26242,101.49377,101.305756,101.05714,0.0,0.0,84.38096,32.816387,83.72793,32.5896,83.732994,32.41353,83.50256,32.668674
[RA][test0330_config][QP20]_VCA_720,1.0851367,1.091085,1.0805452,1.0918769,1.0790344,1.0925463,1.079607,1.0941743,1.0781007,1.0944029,120.79173,61.62409,120.01671,61.305084,119.409676,60.779785,119.514084,61.11539,119.56976,61.212536,0.0,63.81674,63.141422,63.44352,62.603462,63.133297,63.145042,63.067875,62.86516,62.62075,0.0,0.0,3.6546762,1.9502009,3.438055,2.1227393,3.4029918,1.9154204,3.3444097,1.8675925
[RA][test0330_config][QP20]_SITI_720,132.03432,103.70689,131.01862,103.14228,130.70995,102.32983,130.78433,102.83432,130.68408,102.44132,0.0,73.467415,73.13838,73.235435,72.9699,73.016655,72.85378,73.00619,73.15523,73.15344,0.0,0.0,57.723312,28.745392,57.534676,28.44549,57.828274,28.820051,56.85448,29.635685
[RA][test0400_config][QP20]_EVCA_720,1.259524,1.2473541,1.2595342,1.2473356,1.2596885,1.2452195,1.2597022,1.2451495,1.2589678,1.2457162,90.46225,85.97461,90.461555,85.9733,89.903496,84.987976,89.901695,84.98816,89.70567,84.70918,0.0,84.93193,84.93024,84.93088,84.900696,84.71928,84.71504,84.71942,84.85573,84.68691,0.0,0.0,0.08134104,0.08827193,54.370594,50.75706,0.1356157,0.14735363,55.18075,49.20523
[RA][test0400_config][QP20]_VCA_720,1.259524,1.2473541,1.2595342,1.2473356,1.2596885,1.2452195,1.2597022,1.2451495,1.2589678,1.2457162,90.46225,85.97461,90.461555,85.9733,89.903496,84.987976,89.901695,84.98816,89.70567,84.70918,0.0,34.317688,34.31701,34.319035,34.43072,34.68649,34.688126,34.69092,34.604023,34.33674,0.0,0.0,0.0006874593,0.0019934252,2.526533,4.22083,0.001985677,0.004173711,2.5072038,3.2774734
[RA][test0400_config][QP20]_SITI_720,110.4225,124.788795,110.41804,124.788765,109.74448,123.32771,109.74286,123.32603,109.390274,122.52172,0.0,75.77274,75.771965,75.77202,75.77975,75.804306,75.803116,75.80416,75.91103,75.8628,0.0,0.0,0.4914496,0.38200745,37.55346,37.64977,0.5407467,0.71882766,40.389515,36.13421
[RA][test0365_config][QP36]_EVCA_720,1.4016025,1.2348988,1.4016715,1.2348328,1.4017944,1.2349046,1.4006103,1.2354903,1.4006088,1.2356049,129.70406,139.4486,129.70668,139.4735,129.68341,139.45668,129.75618,139.61499,129.72035,139.60168,0.0,116.22102,116.2112,116.2491,116.22462,116.22841,116.33028,116.40664,116.42056,116.39958,0.0,0.0,8.4249935,3.9453766,7.830018,5.6330647,51.680588,49.666046,4.9433227,1.8188021
[RA][test0365_config][QP36]_VCA_720,1.4016025,1.2348988,1.4016715,1.2348328,1.4017944,1.2349046,1.4006103,1.2354903,1.4006088,1.2356049,129.70406,139.4486,129.70668,139.4735,129.68341,139.45668,129.75618,139.61499,129.72035,139.60168,0.0,24.358896,24.423012,24.422468,24.426489,24.426943,24.397907,24.45915,24.485193,24.482643,0.0,0.0,0.1513393,0.0748691,0.14435947,0.06593848,1.027465,0.8261871,0.09151221,0.028015204
[RA][test0365_config][QP36]_SITI_720,141.75269,178.09157,141.77583,178.13116,141.79033,178.12492,141.71274,178.19073,141.67017,178.13846,0.0,92.18008,92.185684,92.18341,92.183975,92.188286,92.147804,92.17468,92.17936,92.18077,0.0,0.0,7.147906,4.142053,6.4191127,4.815282,27.713978,24.94868,4.2364745,3.5963047
[RA][test0293_config][QP50]_EVCA_720,1.1441864,1.2684301,1.144304,1.268441,1.1443512,1.2673523,1.1445649,1.2671134,1.145275,1.2659384,94.74412,89.48692,94.695145,89.494934,93.79637,89.19921,94.5861,89.65725,93.82833,89.30042,0.0,88.19446,88.14155,88.01215,87.723976,87.55041,87.947586,88.19986,87.90122,87.704956,0.0,0.0,39.681767,37.73015,39.536953,40.45616,40.050694,40.602566,39.59507,40.084366
[RA][test0293_config][QP50]_VCA_720,1.1441864,1.2684301,1.144304,1.268441,1.1443512,1.2673523,1.1445649,1.2671134,1.145275,1.2659384,94.74412,89.48692,94.695145,89.494934,93.79637,89.19921,94.5861,89.65725,93.82833,89.30042,0.0,35.624958,35.718338,35.75602,35.72589,35.37317,35.66745,35.794804,35.76357,35.438263,0.0,0.0,0.89790094,1.0112592,1.2905921,1.3042282,1.4168994,1.1624252,1.2766746,1.2231022
[RA][test0293_config][QP50]_SITI_720,107.8377,119.38512,107.72483,119.50488,106.404434,119.07837,107.530174,119.873474,106.55855,119.2475,0.0,75.45713,75.43944,75.41703,75.41217,75.418015,75.38819,75.35289,75.400314,75.41519,0.0,0.0,24.606712,23.992657,23.23786,25.379915,23.629461,25.494822,23.355196,25.187881
[RA][test0321_config][QP38]_EVCA_720,1.474611,1.1817213,1.4725289,1.1818991,1.475273,1.179649,1.4729202,1.1770838,1.4738151,1.1756084,69.588875,82.78731,68.545296,82.529854,67.2304,81.7555,66.75696,81.022804,66.3321,81.19035,0.0,79.21288,78.888466,78.63703,78.39203,77.71424,77.65425,76.91932,76.61767,76.69173,0.0,0.0,5.384229,1.8468868,9.699849,12.323488,9.39632,12.094927,11.810089,7.576702
